     <bin>     <x>       <Pt>      <z>        <Q2>     <y>     <Yield>   <Astat>
     6600     0.000     0.000     0.000     0.000     0.000        0     0.000
     6601     0.000     0.000     0.000     0.000     0.000        0     0.000
     6602     0.000     0.000     0.000     0.000     0.000        0     0.000
     6603     0.000     0.000     0.000     0.000     0.000        0     0.000
     6604     0.000     0.000     0.000     0.000     0.000        0     0.000
     6605     0.000     0.000     0.000     0.000     0.000        0     0.000
     6606     0.000     0.000     0.000     0.000     0.000        0     0.000
     6607     0.000     0.000     0.000     0.000     0.000        0     0.000
     6608     0.000     0.000     0.000     0.000     0.000        0     0.000
     6609     0.000     0.000     0.000     0.000     0.000        0     0.000
     6610     0.000     0.000     0.000     0.000     0.000        0     0.000
     6611     0.000     0.000     0.000     0.000     0.000        0     0.000
     6612     0.000     0.000     0.000     0.000     0.000        0     0.000
     6613     0.000     0.000     0.000     0.000     0.000        0     0.000
     6614     0.000     0.000     0.000     0.000     0.000        0     0.000
     6615     0.000     0.000     0.000     0.000     0.000        0     0.000
     6616     0.000     0.000     0.000     0.000     0.000        0     0.000
     6617     0.000     0.000     0.000     0.000     0.000        0     0.000
     6618     0.000     0.000     0.000     0.000     0.000        0     0.000
     6619     0.000     0.000     0.000     0.000     0.000        0     0.000
     6620     0.000     0.000     0.000     0.000     0.000        0     0.000
     6621     0.000     0.000     0.000     0.000     0.000        0     0.000
     6622     0.000     0.000     0.000     0.000     0.000        0     0.000
     6623     0.000     0.000     0.000     0.000     0.000        0     0.000
     6624     0.000     0.000     0.000     0.000     0.000        0     0.000
     6625     0.000     0.000     0.000     0.000     0.000        0     0.000
     6626     0.000     0.000     0.000     0.000     0.000        0     0.000
     6627     0.000     0.000     0.000     0.000     0.000        0     0.000
     6628     0.000     0.000     0.000     0.000     0.000        0     0.000
     6629     0.000     0.000     0.000     0.000     0.000        0     0.000
     6630     0.000     0.000     0.000     0.000     0.000        0     0.000
     6631     0.000     0.000     0.000     0.000     0.000        0     0.000
     6632     0.000     0.000     0.000     0.000     0.000        0     0.000
     6633     0.000     0.000     0.000     0.000     0.000        0     0.000
     6634     0.000     0.000     0.000     0.000     0.000        0     0.000
     6635     0.000     0.000     0.000     0.000     0.000        0     0.000
     6636     0.000     0.000     0.000     0.000     0.000        0     0.000
     6637     0.000     0.000     0.000     0.000     0.000        0     0.000
     6638     0.000     0.000     0.000     0.000     0.000        0     0.000
     6639     0.000     0.000     0.000     0.000     0.000        0     0.000
     6640     0.000     0.000     0.000     0.000     0.000        0     0.000
     6641     0.000     0.000     0.000     0.000     0.000        0     0.000
     6642     0.000     0.000     0.000     0.000     0.000        0     0.000
     6643     0.000     0.000     0.000     0.000     0.000        0     0.000
     6644     0.000     0.000     0.000     0.000     0.000        0     0.000
     6645     0.000     0.000     0.000     0.000     0.000        0     0.000
     6646     0.000     0.000     0.000     0.000     0.000        0     0.000
     6647     0.000     0.000     0.000     0.000     0.000        0     0.000
     6648     0.000     0.000     0.000     0.000     0.000        0     0.000
     6649     0.000     0.000     0.000     0.000     0.000        0     0.000
     6650     0.000     0.000     0.000     0.000     0.000        0     0.000
     6651     0.000     0.000     0.000     0.000     0.000        0     0.000
     6652     0.000     0.000     0.000     0.000     0.000        0     0.000
     6653     0.000     0.000     0.000     0.000     0.000        0     0.000
     6654     0.000     0.000     0.000     0.000     0.000        0     0.000
     6655     0.000     0.000     0.000     0.000     0.000        0     0.000
     6656     0.000     0.000     0.000     0.000     0.000        0     0.000
     6657     0.000     0.000     0.000     0.000     0.000        0     0.000
     6658     0.000     0.000     0.000     0.000     0.000        0     0.000
     6659     0.000     0.000     0.000     0.000     0.000        0     0.000
     6660     0.460     0.129     0.708     7.257     0.765        6     1.217
     6661     0.463     0.233     0.708     7.331     0.767       21     0.651
     6662     0.463     0.386     0.707     7.410     0.775       22     0.636
     6663     0.464     0.525     0.708     7.335     0.766       34     0.511
     6664     0.460     0.672     0.709     7.220     0.761       25     0.596
     6665     0.461     0.817     0.707     7.391     0.776       24     0.609
     6666     0.451     0.935     0.704     7.521     0.808        6     1.217
     6667     0.000     0.000     0.000     0.000     0.000        0     0.000
     6668     0.000     0.000     0.000     0.000     0.000        0     0.000
     6669     0.000     0.000     0.000     0.000     0.000        0     0.000
     6670     0.518     0.101     0.722     7.485     0.701       55     0.402
     6671     0.516     0.228     0.718     7.472     0.702      139     0.253
     6672     0.515     0.378     0.718     7.607     0.716      162     0.234
     6673     0.511     0.520     0.714     7.696     0.730      138     0.254
     6674     0.503     0.661     0.712     7.729     0.744       84     0.325
     6675     0.497     0.798     0.708     8.059     0.786       22     0.636
     6676     0.494     0.913     0.702     8.528     0.836        1     2.981
     6677     0.000     0.000     0.000     0.000     0.000        0     0.000
     6678     0.000     0.000     0.000     0.000     0.000        0     0.000
     6679     0.000     0.000     0.000     0.000     0.000        0     0.000
     6680     0.569     0.098     0.724     7.878     0.671      115     0.278
     6681     0.569     0.225     0.721     7.926     0.675      246     0.190
     6682     0.565     0.371     0.719     8.034     0.688      200     0.211
     6683     0.561     0.516     0.716     8.566     0.739       88     0.318
     6684     0.557     0.653     0.711     9.004     0.783       18     0.703
     6685     0.000     0.000     0.000     0.000     0.000        0     0.000
     6686     0.000     0.000     0.000     0.000     0.000        0     0.000
     6687     0.000     0.000     0.000     0.000     0.000        0     0.000
     6688     0.000     0.000     0.000     0.000     0.000        0     0.000
     6689     0.000     0.000     0.000     0.000     0.000        0     0.000
     6690     0.617     0.104     0.721     8.751     0.687       43     0.455
     6691     0.615     0.220     0.718     8.705     0.686       64     0.373
     6692     0.613     0.356     0.716     9.212     0.727       29     0.554
     6693     0.609     0.490     0.718     9.735     0.774        5     1.333
     6694     0.000     0.000     0.000     0.000     0.000        0     0.000
     6695     0.000     0.000     0.000     0.000     0.000        0     0.000
     6696     0.000     0.000     0.000     0.000     0.000        0     0.000
     6697     0.000     0.000     0.000     0.000     0.000        0     0.000
     6698     0.000     0.000     0.000     0.000     0.000        0     0.000
     6699     0.000     0.000     0.000     0.000     0.000        0     0.000
     6700     0.000     0.000     0.000     0.000     0.000        0     0.000
     6701     0.000     0.000     0.000     0.000     0.000        0     0.000
     6702     0.000     0.000     0.000     0.000     0.000        0     0.000
     6703     0.000     0.000     0.000     0.000     0.000        0     0.000
     6704     0.000     0.000     0.000     0.000     0.000        0     0.000
     6705     0.000     0.000     0.000     0.000     0.000        0     0.000
     6706     0.000     0.000     0.000     0.000     0.000        0     0.000
